book,chapter,paragraph,scene,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,25,236,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,237,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,237,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,60
1,25,239,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,239,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,240,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,240,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,97
1,25,241,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,242,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,24
1,25,242,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,81
1,25,243,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,244,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,99
1,25,245,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,245,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,245,140,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,246,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,247,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,248,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,48
1,25,248,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,249,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,251,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,252,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,253,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,1,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,3,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,33
1,26,5,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,5,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,31
1,26,6,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,7,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,8,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,8,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,33
1,26,9,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,10,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,11,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,11,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,12,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,26,12,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,19
1,26,13,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,14,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,14,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,15,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,16,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,16,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,17,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,18,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,19,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,20,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,21,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,22,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,22,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,60
1,26,23,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,24,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,24,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,26,25,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,26,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,26,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,35
1,26,26,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,47
1,26,27,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,28,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,28,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,28,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,46
1,26,29,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,30,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,31,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,32,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,57
1,26,33,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,33,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,34,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,35,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,43
1,26,36,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,36,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,167
1,26,37,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,38,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,38,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,39,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,98
1,26,40,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,23
1,26,40,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,51
1,26,41,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,41,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,26,42,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,34
1,26,43,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,44,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,44,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,114
1,26,45,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,45,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,46,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,48,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,49,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,50,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,51,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,52,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,54,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,42
1,26,55,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,56,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,26,57,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,54
1,26,59,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,60,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,60,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,55
1,26,60,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,26,61,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,61,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,26,62,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,63,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,64,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,36
1,26,65,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,22
1,26,66,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,66,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,16
1,26,67,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,67,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,44
1,26,68,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,68,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,69,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,69,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,34
1,26,70,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,71,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,71,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,72,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,72,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,73,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,73,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,23
1,26,74,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,75,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,26
1,26,76,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,77,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,78,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,78,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,79,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,80,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,54
1,26,81,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,26,82,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,83,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,19
1,26,83,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,84,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,84,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,26,85,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,85,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,86,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,86,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,87,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,88,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,89,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,41
1,26,89,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,38
1,26,89,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,53
1,26,91,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,92,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,92,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,16
1,26,93,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,17
1,26,94,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,94,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,94,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,95,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,96,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,55
1,26,97,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,97,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,20
1,26,98,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,41
1,26,99,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,100,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,101,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,102,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,49
1,26,103,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,104,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,91
1,26,106,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,26,107,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,107,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,59
1,26,108,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,110,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,111,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,22
1,26,112,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,113,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,46
1,26,114,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,115,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,121,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,122,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,123,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,124,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,20
1,26,125,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,26,126,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,52
1,26,127,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,34
1,26,128,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,129,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,130,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,22
1,26,131,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,132,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,75
1,26,132,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,26
1,26,133,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,133,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,134,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,134,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,34
1,26,136,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,136,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,60
1,26,136,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,136,140,4,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,63
1,26,138,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,138,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,140,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,141,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,142,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,143,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,33
1,26,144,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,26,145,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,147,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,148,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,148,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,26,149,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,150,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,150,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,150,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,152,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,153,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,155,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,155,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,22
1,26,156,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,38
1,26,157,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,158,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,158,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,159,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,160,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,26,161,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,81
1,26,162,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,22
1,26,163,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,166,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,49
1,26,167,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,167,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,26
1,26,168,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,168,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,169,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,170,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,171,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,172,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,173,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,174,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,175,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,26,176,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,42
1,26,177,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,177,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,18
1,26,177,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,178,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,179,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,179,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,180,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,181,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,182,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,183,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,184,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,185,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,186,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,187,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,41
1,26,188,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,189,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,34
1,26,190,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,190,140,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,190,140,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,191,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,16
1,26,193,140,1,320,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,4
1,26,195,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,196,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,23
1,26,197,140,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,197,140,2,320,NA,NA,NA,NA,NA,jp-mi,TRUE,novel,7
1,26,197,140,3,320,NA,NA,NA,NA,NA,jp-mi,TRUE,novel,5
1,26,198,140,1,320,NA,NA,NA,NA,NA,jp-mi,TRUE,novel,3
1,26,199,140,1,320,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,6
1,26,200,140,1,320,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,4
1,26,200,140,2,320,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,3
1,27,2,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,3,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,7
1,27,4,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,56
1,27,5,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,17
1,27,6,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,27,7,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,8
1,27,8,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,27,9,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,49
1,27,10,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,64
1,27,11,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,12,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,13,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,21,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,8
1,27,22,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,68
1,27,23,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,44
1,27,24,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,25,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,26,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,13
1,27,27,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,11
1,27,28,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,29,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,5
1,27,30,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,12
1,27,31,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,7
1,27,32,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,4
1,27,33,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,8
1,27,34,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,1
1,27,35,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,4
1,27,36,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,153
1,27,37,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,11
1,27,38,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,5
1,27,39,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,40,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,27,41,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,42,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,39
1,27,43,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,3
1,27,44,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,1
1,27,45,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,10
1,27,46,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,27,47,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,48,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,5
1,27,49,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,8
1,27,50,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,103
1,27,51,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,52,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,53,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,20
1,27,54,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,81
1,27,55,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,27,56,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,62
1,27,57,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,8
1,27,58,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,59,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,17
1,27,60,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,40
1,27,61,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,18
1,27,62,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,28
1,27,63,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,13
1,27,64,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,7
1,27,65,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,66,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,41
1,27,67,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,3
1,27,68,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,4
1,27,69,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,1
1,27,70,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,4
1,27,71,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,5
1,27,72,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,3
1,27,73,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,74,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,4
1,27,75,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,46
1,27,76,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,25
1,27,77,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,7
1,27,78,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,44
1,27,79,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,5
1,27,80,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,50
1,27,81,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,2
1,27,82,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,27,83,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,17
1,27,84,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,77
1,27,85,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,16
1,27,86,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,26
1,27,87,140,1,339,NA,NA,NA,NA,NA,en-en,TRUE,script,3
