book,chapter,scene,paragraph,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,25,140,39,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,39,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,40,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,40,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,41,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,43,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,43,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,44,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,45,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,45,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,25,140,45,3,297,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,4
1,25,140,46,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,47,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,47,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,25,140,49,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,50,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,50,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,51,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,51,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,52,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,52,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,52,3,297,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,2
1,25,140,53,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,53,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,54,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,55,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,140,55,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,56,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,56,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,57,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,57,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,58,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,58,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,58,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,59,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,59,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,60,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,61,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,62,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,25
1,25,140,63,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,64,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,64,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,17
1,25,140,66,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,66,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,19
1,25,140,67,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,67,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,67,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,68,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,69,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,70,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,29
1,25,140,71,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,71,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,25,140,72,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,73,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,74,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,75,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,76,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,76,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,25
1,25,140,78,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,78,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,78,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,28
1,25,140,79,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,40
1,25,140,80,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,81,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,81,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,82,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,82,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,41
1,25,140,83,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,84,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,85,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,9
1,25,140,86,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,25,140,87,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,14
1,25,140,88,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,1
1,25,140,88,2,297,NA,NA,NA,NA,NA,en-en,TRUE,script,19
1,25,140,89,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,13
1,25,140,90,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,40
1,25,140,91,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,27
1,25,140,92,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,13
1,25,140,93,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,6
1,25,140,94,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,11
1,25,140,95,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,18
1,25,140,96,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,97,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,63
1,25,140,99,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,1
1,25,140,100,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,1
1,25,140,101,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,12
1,25,140,102,1,297,NA,NA,NA,NA,NA,en-en,TRUE,script,27
1,25,140,104,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,105,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,25,140,105,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,61
1,25,140,106,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,107,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,108,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,109,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,110,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,111,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,111,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,112,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,113,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,114,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,26
1,25,140,115,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,116,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,117,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,118,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,119,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,140,120,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,121,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,25,140,122,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,123,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,81
1,25,140,124,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,124,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,179
1,25,140,126,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,354
1,25,140,127,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,318
1,25,140,129,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,131,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,131,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,132,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,133,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,133,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,134,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,135,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,136,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,136,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,137,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,138,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,139,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,17
1,25,140,140,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,140,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,25,140,141,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,142,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,142,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,143,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,143,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,25,140,144,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,38
1,25,140,145,1,297,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,23
1,25,140,146,1,297,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,2
1,25,140,147,1,297,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,1
1,25,140,147,2,297,NA,NA,NA,NA,NA,fr-eu,TRUE,novel,20
1,25,140,149,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,149,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,16
1,25,140,149,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,25,140,150,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,151,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,25,140,152,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,25,140,153,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,19
1,25,140,155,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,155,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,156,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,156,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,158,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,159,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,159,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,160,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,140,161,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,162,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,25,140,162,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,163,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,164,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,17
1,25,140,165,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,166,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,40
1,25,140,167,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,167,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,168,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,168,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,169,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,170,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,170,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,23
1,25,140,171,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,172,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,25,140,173,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,173,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,174,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,175,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,176,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,176,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,25,140,177,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,178,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,18
1,25,140,178,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,180,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,181,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,182,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,182,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,183,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,184,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,186,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,187,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,140,188,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,25,140,189,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,29
1,25,140,190,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,190,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,191,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,191,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,14
1,25,140,192,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,193,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,25,140,194,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,195,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,195,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,25,140,196,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,196,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,197,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,199,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,199,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,44
1,25,140,201,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,201,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,24
1,25,140,202,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,203,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,37
1,25,140,205,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,25,140,205,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,35
1,25,140,206,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,207,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,25,140,209,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,25,140,210,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,211,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,211,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,211,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,156
1,25,140,213,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,214,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,215,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,19
1,25,140,216,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,218,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,218,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,140,220,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,220,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,221,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,223,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,224,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,25,140,224,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,40
1,25,140,225,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,227,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,227,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,229,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,229,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,97
1,25,140,229,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,230,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,231,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,231,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,57
1,25,140,232,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,25,140,232,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,233,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,72
1,25,140,235,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,235,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,42
1,25,140,236,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,25,140,237,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,237,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,60
1,25,140,239,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,239,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,240,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,25,140,240,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,97
1,25,140,241,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,242,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,24
1,25,140,242,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,81
1,25,140,243,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,25,140,244,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,99
1,25,140,245,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,245,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,25,140,245,3,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,25,140,246,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,25,140,247,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,248,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,48
1,25,140,248,2,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,25,140,249,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,25,140,251,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,15
1,25,140,252,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,25,140,253,1,297,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,140,1,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,140,3,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,33
1,26,140,5,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,140,5,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,31
1,26,140,6,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,140,7,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,140,8,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,140,8,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,33
1,26,140,9,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,10,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,140,11,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,11,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,12,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
1,26,140,12,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,19
1,26,140,13,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,14,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,140,14,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,140,15,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,140,16,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,140,16,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,140,17,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,140,18,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,140,19,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,140,20,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,21,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,22,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,2
1,26,140,22,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,60
1,26,140,23,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,140,24,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,140,24,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,26,140,25,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,140,26,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,26,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,35
1,26,140,26,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,47
1,26,140,27,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,140,28,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,140,28,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,140,28,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,46
1,26,140,29,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,30,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,27
1,26,140,31,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,140,32,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,57
1,26,140,33,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,140,33,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,5
1,26,140,34,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,35,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,43
1,26,140,36,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,140,36,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,167
1,26,140,37,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,11
1,26,140,38,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,38,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,140,39,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,98
1,26,140,40,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,23
1,26,140,40,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,51
1,26,140,41,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,41,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,13
1,26,140,42,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,34
1,26,140,43,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,9
1,26,140,44,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,44,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,114
1,26,140,45,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,3
1,26,140,45,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,140,46,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,140,48,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,8
1,26,140,49,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,50,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,7
1,26,140,51,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,1
1,26,140,52,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,12
1,26,140,54,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,42
1,26,140,55,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,10
1,26,140,56,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,30
1,26,140,57,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,54
1,26,140,59,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,6
1,26,140,60,1,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,4
1,26,140,60,2,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,55
1,26,140,60,3,320,NA,NA,NA,NA,NA,en-en,TRUE,novel,21
